"PSComputerName","State","Name","ProcessID","Description","PathName","Started","StartMode","StartName"
"DELLWIN10","Stopped","WaaSMedicSvc","0","Enables remediation and protection of Windows Update components.","C:\Windows\system32\svchost.exe -k wusvcs -p","False","Manual","LocalSystem"
"DELLWIN10","Stopped","WalletService","0","Hosts objects used by clients of the wallet","C:\Windows\System32\svchost.exe -k appmodel -p","False","Manual","LocalSystem"
"DELLWIN10","Stopped","WarpJITSvc","0","Provides a JIT out of process service for WARP when running with ACG enabled.","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted","False","Manual","NT Authority\LocalService"
"DELLWIN10","Stopped","wbengine","0","The WBENGINE service is used by Windows Backup to perform backup and recovery operations. If this service is stopped by a user, it may cause the currently running backup or recovery operation to fail. Disabling this service may disable backup and recovery operations using Windows Backup on this computer.","""C:\Windows\system32\wbengine.exe""","False","Manual","localSystem"
"DELLWIN10","Stopped","WbioSrvc","0","The Windows biometric service gives client applications the ability to capture, compare, manipulate, and store biometric data without gaining direct access to any biometric hardware or samples. The service is hosted in a privileged SVCHOST process.","C:\Windows\system32\svchost.exe -k WbioSvcGroup","False","Manual","LocalSystem"
"DELLWIN10","Stopped","wcncsvc","0","WCNCSVC hosts the Windows Connect Now Configuration which is Microsoft's Implementation of Wireless Protected Setup (WPS) protocol. This is used to configure Wireless LAN settings for an Access Point (AP) or a Wireless Device. The service is started programmatically as needed.","C:\Windows\System32\svchost.exe -k LocalServiceAndNoImpersonation -p","False","Manual","NT AUTHORITY\LocalService"
"DELLWIN10","Stopped","WdiSystemHost","0","The Diagnostic System Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local System context.  If this service is stopped, any diagnostics that depend on it will no longer function.","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p","False","Manual","LocalSystem"
"DELLWIN10","Stopped","WebClient","0","Enables Windows-based programs to create, access, and modify Internet-based files. If this service is stopped, these functions will not be available. If this service is disabled, any services that explicitly depend on it will fail to start.","C:\Windows\system32\svchost.exe -k LocalService -p","False","Manual","NT AUTHORITY\LocalService"
"DELLWIN10","Stopped","Wecsvc","0","This service manages persistent subscriptions to events from remote sources that support WS-Management protocol. This includes Windows Vista event logs, hardware and IPMI-enabled event sources. The service stores forwarded events in a local Event Log. If this service is stopped or disabled event subscriptions cannot be created and forwarded events cannot be accepted.","C:\Windows\system32\svchost.exe -k NetworkService -p","False","Manual","NT AUTHORITY\NetworkService"
"DELLWIN10","Stopped","WEPHOSTSVC","0","Windows Encryption Provider Host Service brokers encryption related functionalities from 3rd Party Encryption Providers to processes that need to evaluate and apply EAS policies. Stopping this will compromise EAS compliancy checks that have been established by the connected Mail Accounts","C:\Windows\system32\svchost.exe -k WepHostSvcGroup","False","Manual","NT AUTHORITY\LocalService"
"DELLWIN10","Stopped","wercplsupport","0","This service provides support for viewing, sending and deletion of system-level problem reports for the Problem Reports and Solutions control panel.","C:\Windows\System32\svchost.exe -k netsvcs -p","False","Manual","localSystem"
"DELLWIN10","Stopped","WerSvc","0","Allows errors to be reported when programs stop working or responding and allows existing solutions to be delivered. Also allows logs to be generated for diagnostic and repair services. If this service is stopped, error reporting might not work correctly and results of diagnostic services and repairs might not be displayed.","C:\Windows\System32\svchost.exe -k WerSvcGroup","False","Manual","localSystem"
"DELLWIN10","Stopped","WFDSConMgrSvc","0","Manages connections to wireless services, including wireless display and docking.","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p","False","Manual","NT AUTHORITY\LocalService"
"DELLWIN10","Stopped","WiaRpc","0","Launches applications associated with still image acquisition events.","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p","False","Manual","LocalSystem"
"DELLWIN10","Stopped","wisvc","0","Provides infrastructure support for the Windows Insider Program. This service must remain enabled for the Windows Insider Program to work.","C:\Windows\system32\svchost.exe -k netsvcs -p","False","Manual","LocalSystem"
"DELLWIN10","Stopped","wlidsvc","0","Enables user sign-in through Microsoft account identity services. If this service is stopped, users will not be able to logon to the computer with their Microsoft account.","C:\Windows\system32\svchost.exe -k netsvcs -p","False","Manual","LocalSystem"
"DELLWIN10","Stopped","wlpasvc","0","This service provides profile management for subscriber identity modules","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p","False","Manual","NT Authority\LocalService"
"DELLWIN10","Stopped","wmiApSrv","0","Provides performance library information from Windows Management Instrumentation (WMI) providers to clients on the network. This service only runs when Performance Data Helper is activated.","C:\Windows\system32\wbem\WmiApSrv.exe","False","Manual","localSystem"
"DELLWIN10","Stopped","WMPNetworkSvc","0","Shares Windows Media Player libraries to other networked players and media devices using Universal Plug and Play","""C:\Program Files\Windows Media Player\wmpnetwk.exe""","False","Manual","NT AUTHORITY\NetworkService"
"DELLWIN10","Stopped","workfolderssvc","0","This service syncs files with the Work Folders server, enabling you to use the files on any of the PCs and devices on which you've set up Work Folders.","C:\Windows\System32\svchost.exe -k LocalService -p","False","Manual","NT AUTHORITY\LocalService"
"DELLWIN10","Stopped","WpcMonSvc","0","Enforces parental controls for child accounts in Windows. If this service is stopped or disabled, parental controls may not be enforced.","C:\Windows\system32\svchost.exe -k LocalService","False","Manual","LocalSystem"
"DELLWIN10","Stopped","WPDBusEnum","0","Enforces group policy for removable mass-storage devices. Enables applications such as Windows Media Player and Image Import Wizard to transfer and synchronize content using removable mass-storage devices.","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","False","Manual","LocalSystem"
"DELLWIN10","Stopped","wuauserv","0","Enables the detection, download, and installation of updates for Windows and other programs. If this service is disabled, users of this computer will not be able to use Windows Update or its automatic updating feature, and programs will not be able to use the Windows Update Agent (WUA) API.","C:\Windows\system32\svchost.exe -k netsvcs -p","False","Manual","LocalSystem"
"DELLWIN10","Stopped","WwanSvc","0","This service manages mobile broadband (GSM & CDMA) data card/embedded module adapters and connections by auto-configuring the networks. It is strongly recommended that this service be kept running for best user experience of mobile broadband devices.","C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork -p","False","Manual","NT Authority\LocalService"
"DELLWIN10","Stopped","xbgm","0","This service monitors games.","C:\Windows\system32\xbgmsvc.exe","False","Manual","LocalSystem"
"DELLWIN10","Stopped","XblAuthManager","0","Provides authentication and authorization services for interacting with Xbox Live. If this service is stopped, some applications may not operate correctly.","C:\Windows\system32\svchost.exe -k netsvcs -p","False","Manual","LocalSystem"
"DELLWIN10","Stopped","XblGameSave","0","This service syncs save data for Xbox Live save enabled games.  If this service is stopped, game save data will not upload to or download from Xbox Live.","C:\Windows\system32\svchost.exe -k netsvcs -p","False","Manual","LocalSystem"
"DELLWIN10","Stopped","XboxGipSvc","0","This service manages connected Xbox Accessories.","C:\Windows\system32\svchost.exe -k netsvcs -p","False","Manual","LocalSystem"
"DELLWIN10","Stopped","XboxNetApiSvc","0","This service supports the Windows.Networking.XboxLive application programming interface.","C:\Windows\system32\svchost.exe -k netsvcs -p","False","Manual","LocalSystem"
